window,count,probability
"(datetime.time(0, 50), datetime.time(2, 20))",38,0.15702479338842976
"(datetime.time(0, 55), datetime.time(2, 25))",38,0.15702479338842976
"(datetime.time(1, 0), datetime.time(2, 30))",38,0.15702479338842976
"(datetime.time(1, 5), datetime.time(2, 35))",37,0.15289256198347106
"(datetime.time(1, 10), datetime.time(2, 40))",35,0.1446280991735537
"(datetime.time(1, 15), datetime.time(2, 45))",36,0.1487603305785124
"(datetime.time(1, 20), datetime.time(2, 50))",36,0.1487603305785124
"(datetime.time(1, 25), datetime.time(2, 55))",36,0.1487603305785124
"(datetime.time(1, 30), datetime.time(3, 0))",38,0.15702479338842976
"(datetime.time(1, 35), datetime.time(3, 5))",38,0.15702479338842976
"(datetime.time(1, 40), datetime.time(3, 10))",39,0.16115702479338842
"(datetime.time(1, 45), datetime.time(3, 15))",41,0.16942148760330578
"(datetime.time(1, 50), datetime.time(3, 20))",42,0.17355371900826447
"(datetime.time(1, 55), datetime.time(3, 25))",45,0.1859504132231405
"(datetime.time(2, 0), datetime.time(3, 30))",46,0.19008264462809918
"(datetime.time(2, 5), datetime.time(3, 35))",45,0.1859504132231405
"(datetime.time(2, 10), datetime.time(3, 40))",45,0.1859504132231405
"(datetime.time(2, 15), datetime.time(3, 45))",47,0.19421487603305784
"(datetime.time(2, 20), datetime.time(3, 50))",48,0.19834710743801653
"(datetime.time(2, 25), datetime.time(3, 55))",49,0.2024793388429752
"(datetime.time(2, 30), datetime.time(4, 0))",50,0.2066115702479339
"(datetime.time(2, 35), datetime.time(4, 5))",55,0.22727272727272727
"(datetime.time(2, 40), datetime.time(4, 10))",58,0.2396694214876033
"(datetime.time(2, 45), datetime.time(4, 15))",61,0.25206611570247933
"(datetime.time(2, 50), datetime.time(4, 20))",62,0.256198347107438
"(datetime.time(2, 55), datetime.time(4, 25))",60,0.24793388429752067
"(datetime.time(3, 0), datetime.time(4, 30))",63,0.2603305785123967
"(datetime.time(3, 5), datetime.time(4, 35))",64,0.2644628099173554
"(datetime.time(3, 10), datetime.time(4, 40))",64,0.2644628099173554
"(datetime.time(3, 15), datetime.time(4, 45))",64,0.2644628099173554
"(datetime.time(3, 20), datetime.time(4, 50))",65,0.26859504132231404
"(datetime.time(3, 25), datetime.time(4, 55))",68,0.2809917355371901
"(datetime.time(3, 30), datetime.time(5, 0))",76,0.3140495867768595
"(datetime.time(3, 35), datetime.time(5, 5))",77,0.3181818181818182
"(datetime.time(3, 40), datetime.time(5, 10))",78,0.32231404958677684
"(datetime.time(3, 45), datetime.time(5, 15))",81,0.3347107438016529
"(datetime.time(3, 50), datetime.time(5, 20))",87,0.359504132231405
"(datetime.time(3, 55), datetime.time(5, 25))",89,0.3677685950413223
"(datetime.time(4, 0), datetime.time(5, 30))",93,0.384297520661157
"(datetime.time(4, 5), datetime.time(5, 35))",90,0.371900826446281
"(datetime.time(4, 10), datetime.time(5, 40))",90,0.371900826446281
"(datetime.time(4, 15), datetime.time(5, 45))",92,0.38016528925619836
"(datetime.time(4, 20), datetime.time(5, 50))",90,0.371900826446281
"(datetime.time(4, 25), datetime.time(5, 55))",89,0.3677685950413223
"(datetime.time(4, 30), datetime.time(6, 0))",91,0.3760330578512397
"(datetime.time(4, 35), datetime.time(6, 5))",94,0.3884297520661157
"(datetime.time(4, 40), datetime.time(6, 10))",94,0.3884297520661157
"(datetime.time(4, 45), datetime.time(6, 15))",95,0.3925619834710744
"(datetime.time(4, 50), datetime.time(6, 20))",96,0.39669421487603307
"(datetime.time(4, 55), datetime.time(6, 25))",96,0.39669421487603307
"(datetime.time(5, 0), datetime.time(6, 30))",101,0.41735537190082644
"(datetime.time(5, 5), datetime.time(6, 35))",98,0.4049586776859504
"(datetime.time(5, 10), datetime.time(6, 40))",97,0.40082644628099173
"(datetime.time(5, 15), datetime.time(6, 45))",95,0.3925619834710744
"(datetime.time(5, 20), datetime.time(6, 50))",95,0.3925619834710744
"(datetime.time(5, 25), datetime.time(6, 55))",94,0.3884297520661157
"(datetime.time(5, 30), datetime.time(7, 0))",93,0.384297520661157
"(datetime.time(5, 35), datetime.time(7, 5))",95,0.3925619834710744
"(datetime.time(5, 40), datetime.time(7, 10))",94,0.3884297520661157
"(datetime.time(5, 45), datetime.time(7, 15))",90,0.371900826446281
"(datetime.time(5, 50), datetime.time(7, 20))",94,0.3884297520661157
"(datetime.time(5, 55), datetime.time(7, 25))",96,0.39669421487603307
"(datetime.time(6, 0), datetime.time(7, 30))",97,0.40082644628099173
"(datetime.time(6, 5), datetime.time(7, 35))",93,0.384297520661157
"(datetime.time(6, 10), datetime.time(7, 40))",91,0.3760330578512397
"(datetime.time(6, 15), datetime.time(7, 45))",94,0.3884297520661157
"(datetime.time(6, 20), datetime.time(7, 50))",95,0.3925619834710744
"(datetime.time(6, 25), datetime.time(7, 55))",96,0.39669421487603307
"(datetime.time(6, 30), datetime.time(8, 0))",95,0.3925619834710744
"(datetime.time(6, 35), datetime.time(8, 5))",91,0.3760330578512397
"(datetime.time(6, 40), datetime.time(8, 10))",93,0.384297520661157
"(datetime.time(6, 45), datetime.time(8, 15))",93,0.384297520661157
"(datetime.time(6, 50), datetime.time(8, 20))",92,0.38016528925619836
"(datetime.time(6, 55), datetime.time(8, 25))",91,0.3760330578512397
"(datetime.time(7, 0), datetime.time(8, 30))",94,0.3884297520661157
"(datetime.time(7, 5), datetime.time(8, 35))",95,0.3925619834710744
"(datetime.time(7, 10), datetime.time(8, 40))",97,0.40082644628099173
"(datetime.time(7, 15), datetime.time(8, 45))",97,0.40082644628099173
"(datetime.time(7, 20), datetime.time(8, 50))",95,0.3925619834710744
"(datetime.time(7, 25), datetime.time(8, 55))",95,0.3925619834710744
"(datetime.time(7, 30), datetime.time(9, 0))",94,0.3884297520661157
